"board_name","list_name","card_name","osic_epic","days_since","checklist_count","checklist_item_count","checked_item_count","label_count","assignment_count","label_detail","assignnment_detail","url"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAINV -- Dynamic Inventory unit tests","opportunistic",23,0,0,0,3,1,"newton-3","<No detail>","https://trello.com/c/5B2HRKv5/140-osainv-dynamic-inventory-unit-tests"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAINV --  Dynamic Inventory function clean up","opportunistic",23,0,0,0,3,1,"OSA","<No detail>","https://trello.com/c/QNkjr4so/141-osainv-dynamic-inventory-function-clean-up"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAINV --  Dynamic Inventory function clean up","opportunistic",23,0,0,0,3,1,"Medium Priority","<No detail>","https://trello.com/c/QNkjr4so/141-osainv-dynamic-inventory-function-clean-up"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAINV --  Dynamic Inventory function clean up","opportunistic",23,0,0,0,3,1,"newton-3","<No detail>","https://trello.com/c/QNkjr4so/141-osainv-dynamic-inventory-function-clean-up"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","DEMOUG - Document results of upgrade demonstration","DEMOUG",15,0,0,0,3,0,"Ops","<No detail>","https://trello.com/c/8R9w31Om/33-demoug-document-results-of-upgrade-demonstration"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","DEMOUG - Document results of upgrade demonstration","DEMOUG",15,0,0,0,3,0,"High Priority","<No detail>","https://trello.com/c/8R9w31Om/33-demoug-document-results-of-upgrade-demonstration"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","DEMOUG - Document results of upgrade demonstration","DEMOUG",15,0,0,0,3,0,"BLOCKED","<No detail>","https://trello.com/c/8R9w31Om/33-demoug-document-results-of-upgrade-demonstration"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAU16 -- Ubuntu 16.04 support -- ROLE: <openstack_hosts>","opportunistic",9,1,4,3,3,0,"OSA","<No detail>","https://trello.com/c/7MRbFPMw/70-osau16-ubuntu-16-04-support-role-openstack-hosts"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAU16 -- Ubuntu 16.04 support -- ROLE: <openstack_hosts>","opportunistic",9,1,4,3,3,0,"Low Priority","<No detail>","https://trello.com/c/7MRbFPMw/70-osau16-ubuntu-16-04-support-role-openstack-hosts"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAU16 -- Ubuntu 16.04 support -- ROLE: <openstack_hosts>","opportunistic",9,1,4,3,3,0,"newton-2","<No detail>","https://trello.com/c/7MRbFPMw/70-osau16-ubuntu-16-04-support-role-openstack-hosts"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAU16 -- Ubuntu 16.04 support -- ROLE: <openstack_openrc>","opportunistic",9,1,4,3,3,0,"OSA","<No detail>","https://trello.com/c/t7v4G5aT/71-osau16-ubuntu-16-04-support-role-openstack-openrc"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAU16 -- Ubuntu 16.04 support -- ROLE: <openstack_openrc>","opportunistic",9,1,4,3,3,0,"Low Priority","<No detail>","https://trello.com/c/t7v4G5aT/71-osau16-ubuntu-16-04-support-role-openstack-openrc"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAU16 -- Ubuntu 16.04 support -- ROLE: <openstack_openrc>","opportunistic",9,1,4,3,3,0,"newton-2","<No detail>","https://trello.com/c/t7v4G5aT/71-osau16-ubuntu-16-04-support-role-openstack-openrc"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_keystone>","opportunistic",9,1,4,1,3,0,"OSA","<No detail>","https://trello.com/c/gQ4vGPiX/81-osau16-ubuntu-16-04-support-role-os-keystone"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_keystone>","opportunistic",9,1,4,1,3,0,"Low Priority","<No detail>","https://trello.com/c/gQ4vGPiX/81-osau16-ubuntu-16-04-support-role-os-keystone"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_keystone>","opportunistic",9,1,4,1,3,0,"newton-2","<No detail>","https://trello.com/c/gQ4vGPiX/81-osau16-ubuntu-16-04-support-role-os-keystone"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAU16 -- Ubuntu 16.04 support -- openstack-ansible","opportunistic",15,1,4,0,3,0,"OSA","<No detail>","https://trello.com/c/E6TAMcH8/62-osau16-ubuntu-16-04-support-openstack-ansible"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAU16 -- Ubuntu 16.04 support -- openstack-ansible","opportunistic",15,1,4,0,3,0,"Low Priority","<No detail>","https://trello.com/c/E6TAMcH8/62-osau16-ubuntu-16-04-support-openstack-ansible"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAU16 -- Ubuntu 16.04 support -- openstack-ansible","opportunistic",15,1,4,0,3,0,"newton-2","<No detail>","https://trello.com/c/E6TAMcH8/62-osau16-ubuntu-16-04-support-openstack-ansible"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","LODTST - Determine strategy/methodology for load testing","LODTST",20,1,4,0,3,1,"Ops","<No detail>","https://trello.com/c/ALMulUAz/38-lodtst-determine-strategy-methodology-for-load-testing"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","LODTST - Determine strategy/methodology for load testing","LODTST",20,1,4,0,3,1,"High Priority","<No detail>","https://trello.com/c/ALMulUAz/38-lodtst-determine-strategy-methodology-for-load-testing"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","LODTST - Determine strategy/methodology for load testing","LODTST",20,1,4,0,3,1,"newton-1","<No detail>","https://trello.com/c/ALMulUAz/38-lodtst-determine-strategy-methodology-for-load-testing"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_magnum>","opportunistic",14,1,4,1,3,0,"OSA","<No detail>","https://trello.com/c/jvJEvsO0/82-osau16-ubuntu-16-04-support-role-os-magnum"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_magnum>","opportunistic",14,1,4,1,3,0,"Low Priority","<No detail>","https://trello.com/c/jvJEvsO0/82-osau16-ubuntu-16-04-support-role-os-magnum"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_magnum>","opportunistic",14,1,4,1,3,0,"newton-2","<No detail>","https://trello.com/c/jvJEvsO0/82-osau16-ubuntu-16-04-support-role-os-magnum"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Waiting on External","OSAAN2 -- Ansible 2 support -- <openstack-ansible>","opportunistic",23,1,1,0,3,1,"OSA","<No detail>","https://trello.com/c/8aOlBhKq/101-osaan2-ansible-2-support-openstack-ansible"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Waiting on External","OSAAN2 -- Ansible 2 support -- <openstack-ansible>","opportunistic",23,1,1,0,3,1,"Low Priority","<No detail>","https://trello.com/c/8aOlBhKq/101-osaan2-ansible-2-support-openstack-ansible"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Waiting on External","OSAAN2 -- Ansible 2 support -- <openstack-ansible>","opportunistic",23,1,1,0,3,1,"newton-1","<No detail>","https://trello.com/c/8aOlBhKq/101-osaan2-ansible-2-support-openstack-ansible"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Waiting on External","OSAUPG - Mitaka > Newton -- hostname upgrade","opportunistic",15,1,4,3,3,1,"OSA","<No detail>","https://trello.com/c/85YRKkLb/145-osaupg-mitaka-newton-hostname-upgrade"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Waiting on External","OSAUPG - Mitaka > Newton -- hostname upgrade","opportunistic",15,1,4,3,3,1,"High Priority","<No detail>","https://trello.com/c/85YRKkLb/145-osaupg-mitaka-newton-hostname-upgrade"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Waiting on External","OSAUPG - Mitaka > Newton -- hostname upgrade","opportunistic",15,1,4,3,3,1,"newton-2","<No detail>","https://trello.com/c/85YRKkLb/145-osaupg-mitaka-newton-hostname-upgrade"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Waiting on External","OSAU16 -- Ubuntu 16.04 support -- ROLE: <rsyslog_client>","opportunistic",15,1,4,4,3,0,"OSA","<No detail>","https://trello.com/c/KbkXtuBe/97-osau16-ubuntu-16-04-support-role-rsyslog-client"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Waiting on External","OSAU16 -- Ubuntu 16.04 support -- ROLE: <rsyslog_client>","opportunistic",15,1,4,4,3,0,"Low Priority","<No detail>","https://trello.com/c/KbkXtuBe/97-osau16-ubuntu-16-04-support-role-rsyslog-client"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Waiting on External","OSAU16 -- Ubuntu 16.04 support -- ROLE: <rsyslog_client>","opportunistic",15,1,4,4,3,0,"newton-2","<No detail>","https://trello.com/c/KbkXtuBe/97-osau16-ubuntu-16-04-support-role-rsyslog-client"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Waiting on External","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_neutron>","opportunistic",14,1,4,4,3,0,"OSA","<No detail>","https://trello.com/c/Br5Kpr6l/83-osau16-ubuntu-16-04-support-role-os-neutron"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Waiting on External","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_neutron>","opportunistic",14,1,4,4,3,0,"Low Priority","<No detail>","https://trello.com/c/Br5Kpr6l/83-osau16-ubuntu-16-04-support-role-os-neutron"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Waiting on External","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_neutron>","opportunistic",14,1,4,4,3,0,"newton-2","<No detail>","https://trello.com/c/Br5Kpr6l/83-osau16-ubuntu-16-04-support-role-os-neutron"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","NOVEXP - Execute/Document Cycle 1","NOVEXP",24,1,7,7,3,3,"Ops","<No detail>","https://trello.com/c/XII6t7bw/21-novexp-execute-document-cycle-1"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","NOVEXP - Execute/Document Cycle 1","NOVEXP",24,1,7,7,3,3,"High Priority","<No detail>","https://trello.com/c/XII6t7bw/21-novexp-execute-document-cycle-1"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","NOVEXP - Execute/Document Cycle 1","NOVEXP",24,1,7,7,3,3,"newton-1","<No detail>","https://trello.com/c/XII6t7bw/21-novexp-execute-document-cycle-1"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add Ironic API tests to Gating","opportunistic",31,0,0,0,3,2,"OSA","<No detail>","https://trello.com/c/BiIFUNNb/46-osairn-add-ironic-api-tests-to-gating"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add Ironic API tests to Gating","opportunistic",31,0,0,0,3,2,"High Priority","<No detail>","https://trello.com/c/BiIFUNNb/46-osairn-add-ironic-api-tests-to-gating"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add Ironic API tests to Gating","opportunistic",31,0,0,0,3,2,"newton-1","<No detail>","https://trello.com/c/BiIFUNNb/46-osairn-add-ironic-api-tests-to-gating"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add docs on how to configure/use Ironic in OSA","opportunistic",23,1,2,2,3,2,"OSA","<No detail>","https://trello.com/c/CaLMKlY3/48-osairn-add-docs-on-how-to-configure-use-ironic-in-osa"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add docs on how to configure/use Ironic in OSA","opportunistic",23,1,2,2,3,2,"High Priority","<No detail>","https://trello.com/c/CaLMKlY3/48-osairn-add-docs-on-how-to-configure-use-ironic-in-osa"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add docs on how to configure/use Ironic in OSA","opportunistic",23,1,2,2,3,2,"newton-1","<No detail>","https://trello.com/c/CaLMKlY3/48-osairn-add-docs-on-how-to-configure-use-ironic-in-osa"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add Ironic CLI tests to Gating","opportunistic",31,0,0,0,3,2,"OSA","<No detail>","https://trello.com/c/OK9Eiqqj/45-osairn-add-ironic-cli-tests-to-gating"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add Ironic CLI tests to Gating","opportunistic",31,0,0,0,3,2,"High Priority","<No detail>","https://trello.com/c/OK9Eiqqj/45-osairn-add-ironic-cli-tests-to-gating"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add Ironic CLI tests to Gating","opportunistic",31,0,0,0,3,2,"newton-1","<No detail>","https://trello.com/c/OK9Eiqqj/45-osairn-add-ironic-cli-tests-to-gating"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add os_nova role config for os_ironic role","opportunistic",31,1,2,2,3,2,"OSA","<No detail>","https://trello.com/c/DN2CLyqK/43-osairn-add-os-nova-role-config-for-os-ironic-role"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add os_nova role config for os_ironic role","opportunistic",31,1,2,2,3,2,"High Priority","<No detail>","https://trello.com/c/DN2CLyqK/43-osairn-add-os-nova-role-config-for-os-ironic-role"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add os_nova role config for os_ironic role","opportunistic",31,1,2,2,3,2,"newton-1","<No detail>","https://trello.com/c/DN2CLyqK/43-osairn-add-os-nova-role-config-for-os-ironic-role"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add os_ironic role to OSA","opportunistic",31,1,2,2,3,2,"OSA","<No detail>","https://trello.com/c/bA6CiPVI/42-osairn-add-os-ironic-role-to-osa"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add os_ironic role to OSA","opportunistic",31,1,2,2,3,2,"High Priority","<No detail>","https://trello.com/c/bA6CiPVI/42-osairn-add-os-ironic-role-to-osa"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add os_ironic role to OSA","opportunistic",31,1,2,2,3,2,"newton-1","<No detail>","https://trello.com/c/bA6CiPVI/42-osairn-add-os-ironic-role-to-osa"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Test os_ironic OSA code in physical lab","opportunistic",31,0,0,0,3,3,"OSA","<No detail>","https://trello.com/c/fNKIkOor/49-osairn-test-os-ironic-osa-code-in-physical-lab"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Test os_ironic OSA code in physical lab","opportunistic",31,0,0,0,3,3,"High Priority","<No detail>","https://trello.com/c/fNKIkOor/49-osairn-test-os-ironic-osa-code-in-physical-lab"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Test os_ironic OSA code in physical lab","opportunistic",31,0,0,0,3,3,"newton-1","<No detail>","https://trello.com/c/fNKIkOor/49-osairn-test-os-ironic-osa-code-in-physical-lab"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <lxc_hosts>","opportunistic",31,1,4,4,3,1,"OSA","<No detail>","https://trello.com/c/5WQePzxV/68-osau16-ubuntu-16-04-support-role-lxc-hosts"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <lxc_hosts>","opportunistic",31,1,4,4,3,1,"Low Priority","<No detail>","https://trello.com/c/5WQePzxV/68-osau16-ubuntu-16-04-support-role-lxc-hosts"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <lxc_hosts>","opportunistic",31,1,4,4,3,1,"newton-1","<No detail>","https://trello.com/c/5WQePzxV/68-osau16-ubuntu-16-04-support-role-lxc-hosts"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <lxc_container_create>","opportunistic",31,1,4,4,3,1,"OSA","<No detail>","https://trello.com/c/FpntXMtn/67-osau16-ubuntu-16-04-support-role-lxc-container-create"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <lxc_container_create>","opportunistic",31,1,4,4,3,1,"Low Priority","<No detail>","https://trello.com/c/FpntXMtn/67-osau16-ubuntu-16-04-support-role-lxc-container-create"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <lxc_container_create>","opportunistic",31,1,4,4,3,1,"newton-1","<No detail>","https://trello.com/c/FpntXMtn/67-osau16-ubuntu-16-04-support-role-lxc-container-create"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_swift_sync>","opportunistic",31,0,0,0,3,1,"OSA","<No detail>","https://trello.com/c/dcJ4TEXV/87-osau16-ubuntu-16-04-support-role-os-swift-sync"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_swift_sync>","opportunistic",31,0,0,0,3,1,"Low Priority","<No detail>","https://trello.com/c/dcJ4TEXV/87-osau16-ubuntu-16-04-support-role-os-swift-sync"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_swift_sync>","opportunistic",31,0,0,0,3,1,"newton-1","<No detail>","https://trello.com/c/dcJ4TEXV/87-osau16-ubuntu-16-04-support-role-os-swift-sync"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <pip_lock_down>","opportunistic",15,0,0,0,3,1,"OSA","<No detail>","https://trello.com/c/RVO0QNMm/91-osau16-ubuntu-16-04-support-role-pip-lock-down"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <pip_lock_down>","opportunistic",15,0,0,0,3,1,"Low Priority","<No detail>","https://trello.com/c/RVO0QNMm/91-osau16-ubuntu-16-04-support-role-pip-lock-down"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <pip_lock_down>","opportunistic",15,0,0,0,3,1,"newton-1","<No detail>","https://trello.com/c/RVO0QNMm/91-osau16-ubuntu-16-04-support-role-pip-lock-down"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","NOVEXP - Execute/Document Cycle 2","NOVEXP",20,1,7,7,3,0,"Ops","<No detail>","https://trello.com/c/nTUQTrcC/22-novexp-execute-document-cycle-2"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","NOVEXP - Execute/Document Cycle 2","NOVEXP",20,1,7,7,3,0,"High Priority","<No detail>","https://trello.com/c/nTUQTrcC/22-novexp-execute-document-cycle-2"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","NOVEXP - Execute/Document Cycle 2","NOVEXP",20,1,7,7,3,0,"newton-1","<No detail>","https://trello.com/c/nTUQTrcC/22-novexp-execute-document-cycle-2"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <galera_client>","opportunistic",23,1,4,4,3,1,"OSA","<No detail>","https://trello.com/c/Z3e3OyAQ/64-osau16-ubuntu-16-04-support-role-galera-client"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <galera_client>","opportunistic",23,1,4,4,3,1,"Low Priority","<No detail>","https://trello.com/c/Z3e3OyAQ/64-osau16-ubuntu-16-04-support-role-galera-client"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <galera_client>","opportunistic",23,1,4,4,3,1,"newton-1","<No detail>","https://trello.com/c/Z3e3OyAQ/64-osau16-ubuntu-16-04-support-role-galera-client"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add Tempest/Ironic Gating (Generic Driver?)","opportunistic",28,0,0,0,3,2,"OSA","<No detail>","https://trello.com/c/7EoIgSvT/47-osairn-add-tempest-ironic-gating-generic-driver"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add Tempest/Ironic Gating (Generic Driver?)","opportunistic",28,0,0,0,3,2,"High Priority","<No detail>","https://trello.com/c/7EoIgSvT/47-osairn-add-tempest-ironic-gating-generic-driver"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add Tempest/Ironic Gating (Generic Driver?)","opportunistic",28,0,0,0,3,2,"newton-1","<No detail>","https://trello.com/c/7EoIgSvT/47-osairn-add-tempest-ironic-gating-generic-driver"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAUPG - Liberty > Mitaka upgrade framework","opportunistic",2,1,5,5,3,1,"OSA","<No detail>","https://trello.com/c/uM0dWovp/61-osaupg-liberty-mitaka-upgrade-framework"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAUPG - Liberty > Mitaka upgrade framework","opportunistic",2,1,5,5,3,1,"High Priority","<No detail>","https://trello.com/c/uM0dWovp/61-osaupg-liberty-mitaka-upgrade-framework"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAUPG - Liberty > Mitaka upgrade framework","opportunistic",2,1,5,5,3,1,"newton-1","<No detail>","https://trello.com/c/uM0dWovp/61-osaupg-liberty-mitaka-upgrade-framework"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAUPG - Mitaka > Newton upgrade framework","opportunistic",15,1,5,5,3,1,"OSA","<No detail>","https://trello.com/c/Pp7ypoD7/59-osaupg-mitaka-newton-upgrade-framework"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAUPG - Mitaka > Newton upgrade framework","opportunistic",15,1,5,5,3,1,"High Priority","<No detail>","https://trello.com/c/Pp7ypoD7/59-osaupg-mitaka-newton-upgrade-framework"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAUPG - Mitaka > Newton upgrade framework","opportunistic",15,1,5,5,3,1,"newton-3","<No detail>","https://trello.com/c/Pp7ypoD7/59-osaupg-mitaka-newton-upgrade-framework"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <galera_server>","opportunistic",23,1,4,4,3,1,"OSA","<No detail>","https://trello.com/c/FSjYWLZu/65-osau16-ubuntu-16-04-support-role-galera-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <galera_server>","opportunistic",23,1,4,4,3,1,"Low Priority","<No detail>","https://trello.com/c/FSjYWLZu/65-osau16-ubuntu-16-04-support-role-galera-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <galera_server>","opportunistic",23,1,4,4,3,1,"newton-1","<No detail>","https://trello.com/c/FSjYWLZu/65-osau16-ubuntu-16-04-support-role-galera-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <py_from_git>","opportunistic",15,0,0,0,3,1,"OSA","<No detail>","https://trello.com/c/fQvHqyVY/93-osau16-ubuntu-16-04-support-role-py-from-git"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <py_from_git>","opportunistic",15,0,0,0,3,1,"Low Priority","<No detail>","https://trello.com/c/fQvHqyVY/93-osau16-ubuntu-16-04-support-role-py-from-git"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <py_from_git>","opportunistic",15,0,0,0,3,1,"newton-2","<No detail>","https://trello.com/c/fQvHqyVY/93-osau16-ubuntu-16-04-support-role-py-from-git"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <repo_server>","opportunistic",15,1,4,4,3,1,"OSA","<No detail>","https://trello.com/c/6t4HqT3A/96-osau16-ubuntu-16-04-support-role-repo-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <repo_server>","opportunistic",15,1,4,4,3,1,"Low Priority","<No detail>","https://trello.com/c/6t4HqT3A/96-osau16-ubuntu-16-04-support-role-repo-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <repo_server>","opportunistic",15,1,4,4,3,1,"newton-2","<No detail>","https://trello.com/c/6t4HqT3A/96-osau16-ubuntu-16-04-support-role-repo-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <rsyslog_server>","opportunistic",15,1,4,4,3,1,"OSA","<No detail>","https://trello.com/c/XwBh4ui8/98-osau16-ubuntu-16-04-support-role-rsyslog-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <rsyslog_server>","opportunistic",15,1,4,4,3,1,"Low Priority","<No detail>","https://trello.com/c/XwBh4ui8/98-osau16-ubuntu-16-04-support-role-rsyslog-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <rsyslog_server>","opportunistic",15,1,4,4,3,1,"newton-2","<No detail>","https://trello.com/c/XwBh4ui8/98-osau16-ubuntu-16-04-support-role-rsyslog-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <memcached_server>","opportunistic",15,1,4,4,3,1,"OSA","<No detail>","https://trello.com/c/KiGuZk9n/69-osau16-ubuntu-16-04-support-role-memcached-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <memcached_server>","opportunistic",15,1,4,4,3,1,"Low Priority","<No detail>","https://trello.com/c/KiGuZk9n/69-osau16-ubuntu-16-04-support-role-memcached-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <memcached_server>","opportunistic",15,1,4,4,3,1,"newton-2","<No detail>","https://trello.com/c/KiGuZk9n/69-osau16-ubuntu-16-04-support-role-memcached-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <plugins>","opportunistic",15,0,0,0,3,1,"OSA","<No detail>","https://trello.com/c/JEGjx6dS/92-osau16-ubuntu-16-04-support-role-plugins"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <plugins>","opportunistic",15,0,0,0,3,1,"Low Priority","<No detail>","https://trello.com/c/JEGjx6dS/92-osau16-ubuntu-16-04-support-role-plugins"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <plugins>","opportunistic",15,0,0,0,3,1,"newton-2","<No detail>","https://trello.com/c/JEGjx6dS/92-osau16-ubuntu-16-04-support-role-plugins"
